Date, Open, High, Low, Close
05/29/13, 0.015, 0.033, 0.013, 0.033
05/28/13, 0.023, 0.030, 0.013, 0.013
05/24/13, 0.028, 0.033, 0.020, 0.023
05/23/13, 0.033, 0.038, 0.020, 0.025
05/22/13, 0.018, 0.051, 0.018, 0.033
05/21/13, 0.008, 0.033, 0.003, 0.008
05/20/13, 0.008, 0.030, 0.003, 0.010
05/17/13, 0.008, 0.028, 0.003, 0.008
05/16/13, 0.013, 0.084, -0.003, 0.008
05/15/13, 0.013, 0.033, 0.008, 0.013
05/14/13, 0.018, 0.025, 0.008, 0.013
05/13/13, 0.018, 0.023, 0.008, 0.018
05/10/13, 0.018, 0.035, 0.008, 0.018
05/09/13, 0.013, 0.038, 0.008, 0.018
05/08/13, 0.013, 0.028, -0.003, 0.013
05/07/13, 0.008, 0.023, 0.003, 0.013
05/06/13, 0.015, 0.025, 0.003, 0.008
05/03/13, 0.023, 0.033, 0.013, 0.015
05/02/13, 0.030, 0.043, 0.015, 0.023
05/01/13, 0.020, 0.041, 0.018, 0.030
04/30/13, 0.023, 0.038, 0.015, 0.020
04/29/13, 0.038, 0.041, 0.018, 0.023
04/26/13, 0.041, 0.048, 0.028, 0.038
04/25/13, 0.051, 0.056, 0.030, 0.041
04/24/13, 0.041, 0.058, 0.020, 0.051
04/23/13, 0.035, 0.046, 0.033, 0.041
04/22/13, 0.041, 0.051, 0.028, 0.035
04/19/13, 0.033, 0.046, 0.025, 0.041
04/18/13, 0.048, 0.058, 0.023, 0.033
04/17/13, 0.043, 0.061, 0.041, 0.048
04/16/13, 0.041, 0.063, 0.035, 0.043
04/15/13, 0.048, 0.053, 0.033, 0.041
04/12/13, 0.061, 0.066, 0.035, 0.048
04/11/13, 0.071, 0.076, 0.051, 0.061
04/10/13, 0.053, 0.073, 0.053, 0.068
04/09/13, 0.051, 0.058, 0.035, 0.053
04/08/13, 0.046, 0.058, 0.035, 0.046
04/05/13, 0.066, 0.073, 0.041, 0.046
04/04/13, 0.061, 0.076, 0.058, 0.066
04/03/13, 0.058, 0.076, 0.056, 0.061
04/02/13, 0.061, 0.068, 0.056, 0.058
04/01/13, 0.035, 0.066, 0.030, 0.061
03/28/13, 0.063, 0.071, 0.033, 0.035
03/27/13, 0.061, 0.081, 0.056, 0.063
03/26/13, 0.063, 0.071, 0.051, 0.061
03/25/13, 0.073, 0.084, 0.056, 0.063
03/22/13, 0.079, 0.091, 0.063, 0.073
03/21/13, 0.081, 0.094, 0.066, 0.079
03/20/13, 0.066, 0.091, 0.066, 0.081
03/19/13, 0.073, 0.084, 0.053, 0.066
03/18/13, 0.073, 0.094, 0.066, 0.073
03/15/13, 0.081, 0.099, 0.068, 0.073
03/14/13, 0.094, 0.104, 0.076, 0.081
03/13/13, 0.089, 0.109, 0.081, 0.094
03/12/13, 0.089, 0.099, 0.081, 0.089
03/11/13, 0.089, 0.096, 0.076, 0.089
03/08/13, 0.101, 0.114, 0.084, 0.089
03/07/13, 0.099, 0.106, 0.089, 0.099
03/06/13, 0.081, 0.099, 0.073, 0.096
03/05/13, 0.058, 0.079, 0.041, 0.079
03/04/13, 0.068, 0.081, 0.053, 0.056
03/01/13, 0.068, 0.086, 0.058, 0.068
02/28/13, 0.112, 0.119, 0.068, 0.068
02/27/13, 0.086, 0.117, 0.086, 0.109
02/26/13, 0.091, 0.101, 0.076, 0.089
02/25/13, 0.112, 0.124, 0.086, 0.089
02/22/13, 0.119, 0.134, 0.101, 0.112
02/21/13, 0.114, 0.129, 0.109, 0.114
02/20/13, 0.096, 0.114, 0.084, 0.099
02/19/13, 0.104, 0.104, 0.081, 0.084
02/15/13, 0.106, 0.119, 0.081, 0.089
02/14/13, 0.094, 0.109, 0.086, 0.104
02/13/13, 0.053, 0.099, 0.053, 0.094
02/12/13, 0.056, 0.066, 0.043, 0.058
02/11/13, 0.043, 0.066, 0.033, 0.038
02/08/13, 0.041, 0.043, 0.025, 0.043
02/07/13, 0.061, 0.068, 0.020, 0.028
02/06/13, 0.063, 0.071, 0.051, 0.058
02/05/13, 0.035, 0.048, 0.028, 0.048
02/04/13, 0.030, 0.041, 0.013, 0.033
02/01/13, 0.035, 0.048, 0.015, 0.030
01/31/13, 0.046, 0.053, 0.028, 0.038
01/30/13, 0.025, 0.048, 0.023, 0.048
01/29/13, 0.041, 0.051, 0.015, 0.028
01/28/13, 0.061, 0.063, 0.025, 0.030
01/25/13, 0.063, 0.068, 0.046, 0.061
01/24/13, 0.066, 0.071, 0.041, 0.063
01/23/13, 0.028, 0.053, 0.025, 0.035
01/22/13, 0.048, 0.048, 0.023, 0.028
01/18/13, 0.046, 0.058, 0.023, 0.033
01/17/13, 0.076, 0.079, 0.038, 0.048
01/16/13, 0.084, 0.094, 0.066, 0.071
01/15/13, 0.048, 0.076, 0.046, 0.048
01/14/13, 0.048, 0.059, 0.038, 0.056
01/11/13, 0.043, 0.059, 0.036, 0.048
01/10/13, 0.041, 0.059, 0.030, 0.051
01/09/13, 0.061, 0.064, 0.038, 0.043
01/08/13, 0.046, 0.053, 0.028, 0.053
01/07/13, 0.058, 0.063, 0.041, 0.043
01/04/13, 0.008, 0.068, 0.008, 0.058
01/03/13, 0.073, 0.076, 0.053, 0.061
01/02/13, 0.023, 0.073, 0.018, 0.073
12/31/12, 0.008, 0.030, 0.008, 0.023
12/28/12, 0.023, 0.025, -0.038, 0.008
12/27/12, 0.053, 0.058, 0.013, 0.018
12/26/12, 0.015, 0.028, 0.008, 0.018
12/24/12, 0.015, 0.028, 0.008, 0.015
12/21/12, 0.020, 0.033, 0.005, 0.015
12/20/12, 0.025, 0.033, 0.013, 0.018
12/19/12, 0.023, 0.046, 0.018, 0.028
12/18/12, 0.008, 0.023, 0.003, 0.013
12/17/12, 0.013, 0.018, 0.003, 0.005
12/14/12, 0.028, 0.036, -0.005, 0.013
12/13/12, 0.038, 0.109, 0.015, 0.025
12/12/12, 0.056, 0.119, 0.030, 0.114
12/11/12, 0.056, 0.066, 0.028, 0.038
12/10/12, 0.058, 0.068, 0.043, 0.053
12/07/12, 0.071, 0.091, 0.048, 0.058
12/06/12, 0.068, 0.084, 0.056, 0.073
12/05/12, 0.058, 0.076, 0.053, 0.071
12/04/12, 0.124, 0.139, 0.119, 0.127
12/03/12, 0.114, 0.132, 0.106, 0.124
11/30/12, 0.165, 0.175, 0.101, 0.114
11/29/12, 0.170, 0.180, 0.144, 0.155
11/28/12, 0.162, 0.185, 0.155, 0.175
11/27/12, 0.160, 0.165, 0.144, 0.160
11/26/12, 0.160, 0.172, 0.150, 0.157
11/23/12, 0.165, 0.195, 0.155, 0.160
11/21/12, 0.144, 0.177, 0.101, 0.165
11/20/12, 0.099, 0.112, 0.056, 0.084
11/19/12, 0.066, 0.130, 0.046, 0.056
11/16/12, 0.130, 0.150, 0.061, 0.066
11/15/12, 0.150, 0.160, 0.056, 0.071
11/14/12, 0.132, 0.142, 0.104, 0.104
11/13/12, 0.096, 0.132, 0.096, 0.124
11/12/12, 0.124, 0.127, 0.096, 0.096
11/09/12, 0.132, 0.157, 0.091, 0.124
11/08/12, 0.084, 0.137, 0.084, 0.134
11/07/12, 0.084, 0.129, 0.061, 0.122
11/06/12, 0.071, 0.096, 0.056, 0.081
11/05/12, 0.053, 0.099, 0.046, 0.099
11/02/12, 0.046, 0.081, 0.035, 0.068
11/01/12, 0.091, 0.112, 0.056, 0.063
10/31/12, 0.096, 0.142, 0.094, 0.117
10/30/12, 0.119, 0.122, 0.091, 0.094
10/29/12, 0.122, 0.130, 0.109, 0.119
10/26/12, 0.137, 0.140, 0.094, 0.122
10/25/12, 0.134, 0.145, 0.096, 0.135
10/24/12, 0.096, 0.142, 0.089, 0.134
10/23/12, 0.106, 0.106, 0.086, 0.091
10/22/12, 0.109, 0.139, 0.073, 0.106
10/19/12, 0.119, 0.139, 0.102, 0.109
10/18/12, 0.132, 0.134, 0.106, 0.119
10/17/12, 0.114, 0.137, 0.106, 0.132
10/16/12, 0.114, 0.132, 0.091, 0.114
10/15/12, 0.124, 0.132, 0.091, 0.114
10/12/12, 0.129, 0.165, 0.103, 0.124
10/11/12, 0.109, 0.134, 0.109, 0.129
10/10/12, 0.112, 0.124, 0.101, 0.109
10/09/12, 0.114, 0.119, 0.099, 0.114
10/05/12, 0.094, 0.150, 0.094, 0.109
10/04/12, 0.091, 0.119, 0.076, 0.106
10/03/12, 0.081, 0.114, 0.081, 0.091
10/02/12, 0.053, 0.089, 0.046, 0.081
10/01/12, 0.061, 0.069, 0.046, 0.053
09/28/12, 0.048, 0.081, 0.043, 0.061
09/27/12, 0.051, 0.064, 0.036, 0.048
09/26/12, 0.015, 0.073, 0.015, 0.056
09/25/12, 0.028, 0.028, 0.008, 0.015
09/24/12, 0.041, 0.150, 0.005, 0.028
09/21/12, 0.076, 0.081, 0.038, 0.041
09/20/12, 0.084, 0.086, 0.056, 0.076
09/19/12, 0.063, 0.094, 0.043, 0.084
09/18/12, 0.058, 0.081, 0.035, 0.063
09/17/12, 0.079, 0.086, 0.041, 0.058
09/14/12, 0.096, 0.114, 0.068, 0.079
09/13/12, 0.099, 0.117, 0.084, 0.096
09/12/12, 0.096, 0.104, 0.086, 0.099
09/11/12, 0.094, 0.101, 0.081, 0.096
09/10/12, 0.094, 0.106, 0.084, 0.094
09/07/12, 0.101, 0.119, 0.089, 0.094
09/06/12, 0.109, 0.117, 0.096, 0.101
09/05/12, 0.104, 0.119, 0.097, 0.109
09/04/12, 0.091, 0.112, 0.084, 0.104
08/31/12, 0.114, 0.127, 0.084, 0.089
08/30/12, 0.124, 0.132, 0.097, 0.114
08/29/12, 0.084, 0.137, 0.081, 0.124
08/28/12, 0.109, 0.112, 0.096, 0.104
08/27/12, 0.099, 0.119, 0.094, 0.109
08/24/12, 0.104, 0.114, 0.089, 0.099
08/23/12, 0.104, 0.114, 0.094, 0.104
08/22/12, 0.104, 0.119, 0.096, 0.104
08/21/12, 0.094, 0.104, 0.086, 0.104
08/20/12, 0.091, 0.106, 0.086, 0.094
08/17/12, 0.099, 0.106, 0.089, 0.091
08/16/12, 0.109, 0.117, 0.091, 0.099
08/15/12, 0.099, 0.122, 0.099, 0.109
08/14/12, 0.096, 0.106, 0.084, 0.099
08/13/12, 0.096, 0.112, 0.081, 0.096
08/10/12, 0.104, 0.112, 0.089, 0.096
08/09/12, 0.097, 0.114, 0.081, 0.104
08/08/12, 0.061, 0.099, 0.061, 0.097
08/07/12, 0.030, 0.069, 0.030, 0.061
08/06/12, 0.023, 0.046, 0.015, 0.030
08/03/12, 0.038, 0.056, 0.018, 0.023
08/02/12, 0.066, 0.074, 0.028, 0.038
08/01/12, 0.053, 0.081, 0.051, 0.066
07/31/12, 0.046, 0.066, 0.005, 0.056
07/30/12, 0.073, 0.076, 0.043, 0.048
07/29/12, 0.073, 0.073, 0.073, 0.073
07/27/12, 0.079, 0.094, 0.068, 0.079
07/26/12, 0.079, 0.086, 0.058, 0.081
07/25/12, 0.086, 0.089, 0.056, 0.076
07/24/12, 0.056, 0.106, 0.048, 0.068
07/23/12, 0.066, 0.081, 0.053, 0.058
07/22/12, 0.066, 0.066, 0.066, 0.066
07/20/12, 0.058, 0.076, 0.035, 0.071
07/19/12, 0.063, 0.079, 0.048, 0.058
07/18/12, 0.046, 0.084, 0.046, 0.066
07/17/12, 0.035, 0.061, 0.030, 0.046
07/16/12, 0.066, 0.076, 0.025, 0.033
07/15/12, 0.066, 0.066, 0.066, 0.066
07/13/12, 0.084, 0.109, 0.030, 0.076
07/12/12, 0.069, 0.089, 0.068, 0.084
07/11/12, 0.066, 0.084, 0.059, 0.069
07/10/12, 0.064, 0.081, 0.051, 0.064
07/09/12, 0.064, 0.079, 0.053, 0.064
07/08/12, 0.064, 0.064, 0.064, 0.064
07/06/12, 0.074, 0.084, 0.053, 0.061
07/05/12, 0.076, 0.081, 0.064, 0.074
07/04/12, 0.051, 0.051, 0.051, 0.051
07/03/12, 0.048, 0.069, 0.043, 0.051
07/02/12, 0.048, 0.061, 0.036, 0.051
07/01/12, 0.048, 0.048, 0.048, 0.048
06/29/12, 0.069, 0.069, 0.015, 0.043
06/28/12, 0.066, 0.071, 0.005, 0.020
06/27/12, 0.066, 0.076, 0.056, 0.066
06/26/12, 0.046, 0.076, 0.038, 0.053
06/25/12, 0.043, 0.056, 0.033, 0.043
06/24/12, 0.043, 0.043, 0.043, 0.043
06/22/12, 0.046, 0.056, 0.036, 0.043
06/21/12, 0.056, 0.069, 0.036, 0.048
06/20/12, 0.041, 0.061, 0.036, 0.051
06/19/12, 0.046, 0.059, 0.028, 0.030
06/18/12, 0.059, 0.059, 0.041, 0.048
06/17/12, 0.059, 0.059, 0.059, 0.059
06/15/12, 0.074, 0.081, 0.051, 0.056
06/14/12, 0.061, 0.086, 0.061, 0.076
06/13/12, 0.053, 0.079, 0.048, 0.071
06/12/12, 0.038, 0.061, 0.023, 0.059
06/11/12, 0.036, 0.051, 0.020, 0.041
06/10/12, 0.041, 0.041, 0.041, 0.041
06/08/12, 0.043, 0.051, 0.025, 0.038
06/07/12, 0.048, 0.059, 0.030, 0.046
06/06/12, 0.048, 0.059, 0.030, 0.053
06/05/12, 0.043, 0.048, 0.020, 0.046
06/04/12, 0.033, 0.048, 0.020, 0.041
06/03/12, 0.036, 0.036, 0.036, 0.036
06/01/12, 0.053, 0.066, 0.015, 0.033
05/31/12, 0.053, 0.069, 0.015, 0.036
05/30/12, 0.056, 0.086, 0.041, 0.056
05/29/12, 0.069, 0.084, 0.053, 0.069
05/28/12, 0.074, 0.097, 0.053, 0.069
05/25/12, 0.074, 0.097, 0.053, 0.071
05/24/12, 0.069, 0.084, 0.053, 0.084
05/23/12, 0.066, 0.079, 0.051, 0.071
05/22/12, 0.059, 0.079, 0.036, 0.056
05/21/12, 0.069, 0.081, 0.048, 0.061
05/18/12, 0.079, 0.091, 0.059, 0.079
05/17/12, 0.084, 0.097, 0.064, 0.086
05/16/12, 0.074, 0.089, 0.061, 0.079
05/15/12, 0.074, 0.086, 0.053, 0.071
05/14/12, 0.076, 0.089, 0.056, 0.076
05/11/12, 0.076, 0.089, 0.061, 0.076
05/10/12, 0.064, 0.079, 0.051, 0.069
05/09/12, 0.066, 0.079, 0.051, 0.066
05/08/12, 0.079, 0.079, 0.048, 0.066
05/07/12, 0.051, 0.074, 0.033, 0.061
05/04/12, 0.053, 0.061, 0.036, 0.048
05/03/12, 0.059, 0.064, 0.033, 0.053
05/02/12, 0.066, 0.079, 0.048, 0.066
05/01/12, 0.069, 0.079, 0.053, 0.074
04/30/12, 0.074, 0.081, 0.056, 0.071
04/27/12, 0.079, 0.091, 0.059, 0.071
04/26/12, 0.079, 0.089, 0.064, 0.084
04/25/12, 0.064, 0.086, 0.048, 0.084
04/24/12, 0.041, 0.056, 0.020, 0.051
04/23/12, 0.038, 0.051, 0.020, 0.043
04/20/12, 0.048, 0.059, 0.028, 0.041
04/19/12, 0.079, 0.064, 0.028, 0.051
04/18/12, 0.059, 0.076, 0.043, 0.056
04/17/12, 0.069, 0.079, 0.046, 0.064
04/16/12, 0.066, 0.076, 0.046, 0.074
04/13/12, 0.079, 0.091, 0.056, 0.069
04/12/12, 0.084, 0.097, 0.066, 0.079
04/11/12, 0.084, 0.097, 0.059, 0.084
04/10/12, 0.056, 0.071, 0.043, 0.071
04/09/12, 0.069, 0.079, 0.041, 0.069
04/06/12, 0.066, 0.071, 0.051, 0.066
04/05/12, 0.076, 0.089, 0.051, 0.069
04/04/12, 0.061, 0.076, 0.041, 0.074
04/03/12, 0.048, 0.071, 0.036, 0.071
04/02/12, 0.064, 0.056, 0.023, 0.056
03/30/12, 0.023, 0.046, 0.008, 0.046
03/29/12, 0.051, 0.064, 0.010, 0.030
03/28/12, 0.038, 0.069, 0.030, 0.059
03/27/12, 0.061, 0.071, 0.033, 0.059
03/26/12, 0.064, 0.074, 0.033, 0.059
03/23/12, 0.061, 0.074, 0.041, 0.059
03/22/12, 0.089, 0.102, 0.051, 0.069
03/21/12, 0.066, 0.109, 0.084, 0.104
03/20/12, 0.074, 0.086, 0.053, 0.079
03/19/12, 0.074, 0.086, 0.053, 0.076
03/16/12, 0.079, 0.089, 0.056, 0.071
03/15/12, 0.084, 0.094, 0.069, 0.081
03/14/12, 0.074, 0.084, 0.046, 0.081
03/13/12, 0.069, 0.064, 0.028, 0.056
03/12/12, 0.051, 0.069, 0.036, 0.053
03/09/12, 0.064, 0.074, 0.043, 0.053
03/08/12, 0.059, 0.071, 0.041, 0.056
03/07/12, 0.053, 0.066, 0.041, 0.056
03/06/12, 0.074, 0.084, 0.043, 0.069
03/05/12, 0.064, 0.076, 0.038, 0.064
03/02/12, 0.069, 0.079, 0.046, 0.061
03/01/12, 0.084, 0.094, 0.033, 0.076
02/29/12, 0.074, 0.104, 0.061, 0.081
02/28/12, 0.074, 0.097, 0.051, 0.069
02/27/12, 0.074, 0.086, 0.038, 0.076
02/24/12, 0.074, 0.086, 0.043, 0.074
02/23/12, 0.064, 0.076, 0.046, 0.071
02/22/12, 0.020, 0.036, 0.003, 0.018
02/21/12, 0.053, 0.043, 0.013, 0.036
02/20/12, 0.046, 0.059, 0.018, 0.041
02/17/12, 0.046, 0.059, 0.018, 0.046
02/16/12, 0.099, 0.109, 0.033, 0.046
02/15/12, 0.089, 0.107, 0.074, 0.102
02/14/12, 0.053, 0.079, 0.036, 0.069
02/13/12, 0.059, 0.071, 0.028, 0.051
02/10/12, 0.061, 0.074, 0.043, 0.061
02/09/12, 0.061, 0.074, 0.046, 0.066
02/08/12, 0.046, 0.066, 0.025, 0.061
02/07/12, 0.043, 0.061, 0.028, 0.051
02/06/12, 0.053, 0.066, 0.038, 0.051
02/03/12, 0.069, 0.081, 0.051, 0.066
02/02/12, 0.064, 0.076, 0.043, 0.064
02/01/12, 0.046, 0.064, 0.020, 0.061
01/31/12, 0.051, 0.061, 0.033, 0.051
01/30/12, 0.051, 0.069, 0.018, 0.046
01/27/12, 0.041, 0.053, 0.025, 0.041
01/26/12, 0.030, 0.041, 0.013, 0.033
01/25/12, 0.028, 0.038, 0.008, 0.028
01/24/12, 0.028, 0.036, 0.003, 0.028
01/23/12, 0.018, 0.041, 0.013, 0.033
01/20/12, 0.038, 0.051, 0.010, 0.036
01/19/12, 0.018, 0.030, 0.003, 0.023
01/18/12, 0.018, 0.030, 0.005, 0.023
01/17/12, 0.023, 0.036, 0.005, 0.018
01/16/12, 0.028, 0.036, 0.005, 0.023
01/13/12, 0.028, 0.036, 0.005, 0.023
01/12/12, 0.018, 0.030, -0.003, 0.020
01/11/12, 0.013, 0.020, -0.005, 0.010
01/10/12, 0.013, 0.020, -0.008, 0.013
01/09/12, 0.013, 0.020, -0.008, 0.013
01/06/12, 0.015, 0.018, -0.013, 0.008
01/05/12, 0.010, 0.020, -0.010, 0.013
01/04/12, 0.010, 0.028, -0.010, 0.010
01/03/12, 0.010, 0.023, -0.005, 0.010
01/02/12, 0.008, 0.015, -0.020, 0.008
12/30/11, -0.005, 0.015, -0.020, -0.005
12/29/11, -0.003, 0.010, -0.028, -0.013
12/28/11, 0.010, 0.015, -0.023, 0.010
12/27/11, 0.003, 0.018, -0.015, -0.003
12/26/11, 0.008, 0.008, -0.018, 0.008
12/23/11, 0.000, 0.008, -0.018, 0.000
12/22/11, 0.015, 0.005, -0.020, -0.008
12/21/11, -0.008, -0.005, -0.023, -0.005
12/20/11, -0.015, 0.005, -0.025, -0.015
12/19/11, -0.005, 0.010, -0.023, -0.008
12/16/11, -0.003, 0.013, -0.023, -0.003
12/15/11, 0.013, 0.013, -0.020, -0.005
12/14/11, 0.008, 0.013, -0.020, 0.000
12/13/11, 0.000, 0.013, -0.018, 0.000
12/12/11, 0.008, 0.015, -0.015, 0.003
12/09/11, 0.008, 0.015, -0.015, 0.000
12/08/11, 0.000, 0.013, -0.013, 0.000
12/07/11, 0.000, 0.013, -0.018, 0.000
12/06/11, 0.018, 0.025, -0.010, 0.008
12/05/11, 0.013, 0.025, -0.005, 0.015
12/02/11, 0.018, 0.030, -0.003, 0.013
12/01/11, 0.028, 0.038, 0.003, 0.020
11/30/11, 0.028, 0.033, 0.005, 0.020
11/29/11, 0.018, 0.030, -0.008, 0.013
11/28/11, 0.018, 0.030, 0.003, 0.023
11/25/11, 0.018, 0.035, 0.010, 0.028
11/24/11, 0.020, 0.038, 0.005, 0.028
11/23/11, 0.020, 0.025, 0.005, 0.023
11/22/11, 0.013, 0.025, -0.003, 0.010
11/21/11, 0.008, 0.020, -0.013, 0.008
11/18/11, 0.013, 0.023, -0.005, 0.013
11/17/11, 0.013, 0.025, -0.005, 0.015
11/16/11, 0.013, 0.020, -0.003, 0.015
11/15/11, 0.005, 0.023, -0.005, 0.015
11/14/11, 0.008, 0.018, -0.005, 0.015
11/11/11, 0.013, 0.025, -0.010, 0.013
11/10/11, 0.013, 0.025, -0.010, 0.013
11/09/11, 0.013, 0.025, -0.015, 0.008
11/08/11, 0.008, 0.020, -0.013, 0.005
11/07/11, 0.008, 0.020, -0.005, 0.008
11/04/11, 0.008, 0.023, -0.005, 0.020
11/03/11, 0.010, 0.020, -0.008, 0.008
11/02/11, 0.008, 0.023, -0.005, 0.010
11/01/11, 0.013, 0.023, -0.003, 0.010
10/31/11, 0.018, 0.028, 0.003, 0.020
10/28/11, 0.018, 0.030, 0.003, 0.018
10/27/11, 0.013, 0.023, -0.005, 0.018
10/26/11, 0.013, 0.023, -0.003, 0.008
10/25/11, 0.008, 0.023, -0.010, 0.013
10/24/11, 0.013, 0.015, -0.008, 0.015
10/21/11, 0.013, 0.023, -0.005, 0.013
10/20/11, 0.013, 0.023, -0.003, 0.015
10/19/11, 0.018, 0.036, 0.003, 0.018
10/18/11, 0.018, 0.028, 0.003, 0.015
10/17/11, 0.018, 0.028, 0.003, 0.015
10/14/11, 0.023, 0.033, 0.005, 0.020
10/13/11, 0.013, 0.020, -0.003, 0.013
10/12/11, 0.010, 0.028, -0.005, 0.015
10/11/11, 0.013, 0.023, -0.008, 0.010
10/10/11, 0.008, 0.018, -0.013, 0.008
10/07/11, 0.008, 0.018, -0.013, 0.010
10/06/11, 0.010, 0.018, -0.018, 0.010
10/05/11, 0.008, 0.020, -0.010, 0.008
10/04/11, 0.013, 0.025, -0.003, 0.013
10/03/11, 0.010, 0.025, -0.003, 0.010
09/30/11, 0.008, 0.020, -0.020, 0.015
09/29/11, 0.003, 0.025, -0.023, 0.003
09/28/11, 0.003, 0.015, -0.018, -0.005
09/27/11, 0.008, 0.018, -0.018, 0.010
09/26/11, 0.008, 0.020, -0.018, 0.003
09/23/11, 0.003, 0.013, -0.015, 0.003
09/22/11, 0.005, 0.018, -0.015, -0.003
09/21/11, 0.008, 0.018, -0.008, 0.008
09/20/11, 0.005, 0.018, -0.015, 0.003
09/19/11, 0.010, 0.023, -0.013, 0.013
09/16/11, 0.008, 0.020, -0.015, 0.005
09/15/11, 0.013, 0.023, -0.020, 0.008
09/14/11, 0.013, 0.023, -0.013, 0.013
09/13/11, 0.008, 0.018, -0.059, -0.003
09/12/11, 0.008, 0.018, -0.005, 0.010
09/09/11, 0.013, 0.023, -0.005, 0.015
09/08/11, 0.008, 0.023, -0.008, 0.010
09/07/11, 0.010, 0.028, -0.003, 0.018
09/06/11, 0.018, 0.030, 0.003, 0.015
09/05/11, 0.018, 0.028, -0.003, 0.015
09/02/11, 0.018, 0.028, -0.003, 0.015
09/01/11, 0.013, 0.023, -0.005, 0.013
08/31/11, 0.013, 0.023, -0.008, 0.015
08/30/11, 0.003, 0.020, -0.013, 0.013
08/29/11, 0.000, 0.010, -0.015, 0.000
08/26/11, 0.000, 0.020, -0.018, 0.000
08/25/11, 0.008, 0.020, -0.030, 0.000
08/24/11, 0.013, 0.025, -0.003, 0.013
08/23/11, 0.013, 0.023, -0.013, 0.018
08/22/11, 0.013, 0.023, -0.005, 0.010
08/19/11, 0.015, 0.025, -0.010, 0.008
08/18/11, 0.013, 0.025, -0.005, 0.008
08/17/11, 0.013, 0.025, -0.003, 0.018
08/16/11, 0.013, 0.023, -0.005, 0.015
08/15/11, 0.013, 0.023, -0.008, 0.013
08/12/11, 0.013, 0.023, -0.008, 0.008
08/11/11, 0.013, 0.023, -0.003, 0.018
08/10/11, 0.020, 0.033, -0.003, 0.020
08/09/11, 0.025, 0.033, 0.005, 0.025
08/08/11, 0.013, 0.033, -0.005, 0.023
08/05/11, 0.013, 0.023, -0.005, 0.008
08/04/11, 0.015, 0.035, -0.005, 0.015
08/03/11, 0.046, 0.056, 0.003, 0.018
08/02/11, 0.135, 0.152, 0.066, 0.076
08/01/11, 0.175, 0.175, 0.137, 0.160
07/29/11, 0.069, 0.183, 0.091, 0.183
07/28/11, 0.084, 0.119, 0.066, 0.119
07/27/11, 0.069, 0.091, 0.046, 0.081
07/26/11, 0.048, 0.061, 0.030, 0.059
07/25/11, 0.053, 0.064, 0.023, 0.056
07/22/11, 0.036, 0.051, 0.023, 0.043
07/21/11, 0.023, 0.038, 0.003, 0.036
07/20/11, 0.020, 0.030, 0.003, 0.025
07/19/11, 0.013, 0.023, -0.003, 0.015
07/18/11, 0.013, 0.018, -0.003, 0.013
07/15/11, 0.015, 0.025, -0.005, 0.013
07/14/11, 0.015, 0.023, -0.008, 0.003
07/13/11, 0.015, 0.030, -0.003, 0.015
07/12/11, 0.015, 0.025, 0.003, 0.013
07/11/11, 0.015, 0.041, 0.005, 0.018
07/08/11, 0.025, 0.035, 0.008, 0.023
07/07/11, 0.015, 0.025, -0.005, 0.020
07/06/11, 0.028, 0.028, -0.008, 0.015
07/05/11, 0.015, 0.023, -0.005, 0.008
07/04/11, 0.015, 0.025, -0.008, 0.010
07/01/11, 0.015, 0.025, -0.008, 0.020
06/30/11, 0.013, 0.030, -0.005, 0.018
06/29/11, 0.010, 0.020, -0.008, 0.013
06/28/11, 0.015, 0.028, -0.008, 0.015
06/27/11, 0.015, 0.025, -0.003, 0.018
06/24/11, 0.015, 0.025, -0.008, 0.013
06/23/11, 0.015, 0.028, -0.005, 0.013
06/22/11, 0.015, 0.028, -0.005, 0.015
06/21/11, 0.015, 0.030, -0.005, 0.015
06/20/11, 0.015, 0.030, -0.003, 0.013
06/17/11, 0.015, 0.025, -0.003, 0.018
06/16/11, 0.025, 0.041, 0.003, 0.020
06/15/11, 0.020, 0.030, 0.003, 0.015
06/14/11, 0.015, 0.025, -0.005, 0.013
06/13/11, 0.015, 0.025, -0.003, 0.018
06/10/11, 0.015, 0.028, -0.003, 0.020
06/09/11, 0.013, 0.023, -0.003, 0.015
06/08/11, 0.010, 0.023, -0.005, 0.013
06/07/11, 0.030, 0.046, 0.013, 0.033
06/06/11, 0.041, 0.058, 0.018, 0.041
06/03/11, 0.041, 0.046, 0.018, 0.043
06/02/11, 0.046, 0.056, 0.023, 0.043
06/01/11, 0.041, 0.051, 0.010, 0.025
05/31/11, 0.041, 0.053, 0.020, 0.038
05/30/11, 0.041, 0.053, 0.020, 0.035
05/27/11, 0.041, 0.053, 0.020, 0.038
05/26/11, 0.041, 0.051, 0.013, 0.038
05/25/11, 0.030, 0.048, 0.008, 0.035
05/24/11, 0.025, 0.030, 0.005, 0.030
05/23/11, 0.030, 0.041, 0.008, 0.020
05/20/11, 0.025, 0.035, 0.008, 0.030
05/19/11, 0.030, 0.041, 0.008, 0.020
05/18/11, 0.025, 0.041, 0.005, 0.035
05/17/11, 0.015, 0.028, -0.043, 0.013
05/16/11, 0.010, 0.030, -0.005, 0.015
05/13/11, 0.013, 0.025, -0.005, 0.015
05/12/11, 0.010, 0.025, -0.003, 0.010
05/11/11, 0.020, 0.038, -0.003, 0.010
05/10/11, 0.015, 0.030, -0.005, 0.018
